"","Taxon_final","latitude","longitude","db","type","institute","sample_number","record_identifier","status","genus","country","locality","improvement"
"1","Cucurbita",14.96,-89.28,"CWR_OCC","H","Bioversity","","2019286","","Cucurbita","Guatemala","La Union","wild"
"2","Cucurbita",14.23,-90.68,"CWR_OCC","H","Bioversity","","2019287","","Cucurbita","Guatemala","Mercado De Palin","wild"
"3","Cucurbita",14.23,-90.68,"CWR_OCC","H","Bioversity","","2019288","","Cucurbita","Guatemala","Mercado De Palin","wild"
"4","Cucurbita",14.08,-90.36,"CWR_OCC","H","Bioversity","","2019289","","Cucurbita","Guatemala","Mercado de Chiquimulilla","wild"
"5","Cucurbita",14.6,-90.03,"CWR_OCC","H","Bioversity","","2019290","","Cucurbita","Guatemala","Aldea la Toma","wild"
"6","Cucurbita",14.95,-89.76,"CWR_OCC","H","Bioversity","","2019291","","Cucurbita","Guatemala","Aldea Venecia San Diego","wild"
"7","Cucurbita",14.68,-89.35,"CWR_OCC","H","Bioversity","","2019292","","Cucurbita","Guatemala","Vivero DIGESA Olopa Mercado Olopa","wild"
"8","Cucurbita",14.68,-89.35,"CWR_OCC","H","Bioversity","","2019293","","Cucurbita","Guatemala","Vivero DIGESA Olopa Mercado Olopa","wild"
"9","Cucurbita",14.68,-89.35,"CWR_OCC","H","Bioversity","","2019294","","Cucurbita","Guatemala","Vivero DIGESA Olopa Mercado Olopa","wild"
"10","Cucurbita",14.68,-89.35,"CWR_OCC","H","Bioversity","","2019295","","Cucurbita","Guatemala","Vivero DIGESA Olopa Mercado Olopa","wild"
"11","Cucurbita",14.68,-89.35,"CWR_OCC","H","Bioversity","","2019296","","Cucurbita","Guatemala","Vivero DIGESA Olopa Mercado Olopa","wild"
"12","Cucurbita",14.68,-89.35,"CWR_OCC","H","Bioversity","","2019297","","Cucurbita","Guatemala","Vivero DIGESA Olopa Mercado Olopa","wild"
"13","Cucurbita",14.93,-89.6,"CWR_OCC","H","Bioversity","","2019298","","Cucurbita","Guatemala","San Jorge Estanzuela","wild"
"14","Cucurbita",14.93,-89.6,"CWR_OCC","H","Bioversity","","2019299","","Cucurbita","Guatemala","San Jorge Estanzuela","wild"
