"","Taxon_final","latitude","longitude","db","type","institute","sample_number","record_identifier","status","genus","country","locality","improvement"
"1","Cucurbita_foetidissima",21.3,-88.4,"CWR_OCC","H","Bioversity","","2017591","","Cucurbita","Mexico","Chuntzalam","wild"
"2","Cucurbita_foetidissima",28.41,-108.5,"CWR_OCC","H","Bioversity","","2017592","","Cucurbita","Mexico","Rancho Las Varas  12 km W-SW of Yepachic","wild"
"3","Cucurbita_foetidissima",35.276085,-106.151235,"CWR_OCC","H","CPNWH","2701","2487705","","Cucurbita","United States","","wild"
"4","Cucurbita_foetidissima",37.298237,-113.026442,"CWR_OCC","H","CPNWH","V102406","2487706","","Cucurbita","United States","","wild"
"5","Cucurbita_foetidissima",31.6667,-110.5333,"CWR_OCC","G","Bioversity","","2629115","","Cucurbita","United States","USA:Arizona:Santa Cruz County","wild"
"6","Cucurbita_foetidissima",32.9177,-117.1947,"CWR_OCC","G","Bioversity","","2629116","","Cucurbita","United States","USA:California","wild"
"7","Cucurbita_foetidissima",25.1366,-100.6826,"CWR_OCC","G","Bioversity","","2629117","","Cucurbita","Mexico","Mexico:Nuevo Leon State","wild"
"8","Cucurbita_foetidissima",21.8158,-101.5983,"CWR_OCC","G","Bioversity","","2629118","","Cucurbita","Mexico","Mexico:Jalisco State:Ojuelos de Jalisco","wild"
"9","Cucurbita_foetidissima",20.6489,-100.2822,"CWR_OCC","G","Bioversity","","2629119","","Cucurbita","Mexico","Mexico:Queretaro State","wild"
"10","Cucurbita_foetidissima",0.008333,-102.558333,"GBIF","H","CNS-UT","1421513497","1421513497","PRESERVED_SPECIMEN","Cucurbita","MX","16 mi (air) W of Cuatro CiÃ©negas  in sandy canyon floor near Est. Socorro.","wild"
"11","Cucurbita_foetidissima",0.008333,-101.275,"GBIF","H","CNS-UT","1421512994","1421512994","PRESERVED_SPECIMEN","Cucurbita","MX","Ca. 35 mi (air) S of Monclova in Canyon La Gavia  in N side of Sierra de La Gavia.","wild"
"12","Cucurbita_foetidissima",0.008333,-0.008333,"GBIF","H","NYBG","1421514314","1421514314","PRESERVED_SPECIMEN","Cucurbita","US","Sin datos de localidad.","wild"
"13","Cucurbita_foetidissima",15.725,-99.991667,"GBIF","H","CIRCE-CEBAJ-INIFAP","1421515683","1421515683","PRESERVED_SPECIMEN","Cucurbita","MX","San MartÃ­n.","wild"
